word	Tag	D
Rendezvousberg	n	6.57116572479958e-05
Luxemburg	n	6.57116572479958e-05
Fahrzeug	n	6.57116572479958e-05
Hauptstadt	n	6.57116572479958e-05
Revitalisierung	n	6.57116572479958e-05
Großstadt	n	6.57116572479958e-05
VP-Stadtrat	n	6.57116572479958e-05
Bestätigung	n	6.57116572479958e-05
Halle	n	6.57116572479958e-05
frisch	a	6.57116572479958e-05
jahrelang	a	6.57116572479958e-05
Abkomme|Abkommen	n	6.57116572479958e-05
Vorschlag	r	6.57116572479958e-05
Wawra	n	6.57116572479958e-05
teil	n	6.57116572479958e-05
attraktiv	a	6.57116572479958e-05
abgesehen	v	6.57116572479958e-05
Verkehrsbüro	n	6.57116572479958e-05
erweitert	a	6.57116572479958e-05
Geburtstag	r	6.57116572479958e-05
Dream	n	6.57116572479958e-05
sowie	v	6.57116572479958e-05
Morzinplatz	n	6.57116572479958e-05
wobei	r	6.57116572479958e-05
Kanzleramt	n	6.57116572479958e-05
heiraten	v	6.57116572479958e-05
Mailath-Pokorny	v	6.57116572479958e-05
Tausend	n	6.57116572479958e-05
Lebensretter	n	6.57116572479958e-05
Wettstreit	n	6.57116572479958e-05
Renovierung	n	6.57116572479958e-05
verlaufen	v	6.57116572479958e-05
Raucher	n	6.57116572479958e-05
Gusenbauers	n	6.57116572479958e-05
Staatssekretär	r	6.57116572479958e-05
aktiv	a	6.57116572479958e-05
heben	v	6.57116572479958e-05
Antreten	n	6.57116572479958e-05
golden	n	6.57116572479958e-05
Leid	n	6.57116572479958e-05
wichtig	v	6.57116572479958e-05
Zusammenleben	n	6.57116572479958e-05
grundsätzlich	v	6.57116572479958e-05
zulegen	v	6.57116572479958e-05
Verwirklichung	n	6.57116572479958e-05
herzlich	r	6.57116572479958e-05
überlassen	v	6.57116572479958e-05
Abend	v	6.57116572479958e-05
gesamt	n	6.57116572479958e-05
kritisieren	a	6.57116572479958e-05
Sozialdemokrat	v	6.57116572479958e-05
Stadtverfassung	n	6.57116572479958e-05
Hernalser	a	6.57116572479958e-05
ehren	v	6.57116572479958e-05
königlich	a	6.57116572479958e-05
Schlag	n	6.57116572479958e-05
Oxonitsch	r	6.57116572479958e-05
Öffi-Stadträtin	n	6.57116572479958e-05
Mayerhofer	n	6.57116572479958e-05
Eistraums	n	6.57116572479958e-05
Bezirksliste	n	6.57116572479958e-05
Löschnak	n	6.57116572479958e-05
Ruth	n	6.57116572479958e-05
inzwischen	n	6.57116572479958e-05
Strecke	n	6.57116572479958e-05
unabhängig	r	6.57116572479958e-05
Bildungsstadtrat	n	6.57116572479958e-05
darüber	v	6.57116572479958e-05
Bundesgeschäftsführerin	n	6.57116572479958e-05
kommunalpolitisch	a	6.57116572479958e-05
empfangen	v	6.57116572479958e-05
entgehen	n	6.57116572479958e-05
Porr	n	6.57116572479958e-05
cool	a	6.57116572479958e-05
Smolik	n	6.57116572479958e-05
Tageszeitung	n	6.57116572479958e-05
gegenüber	v	6.57116572479958e-05
Vorwoche	n	6.57116572479958e-05
maximal	a	6.57116572479958e-05
Winzer	n	6.57116572479958e-05
Freudenau	n	6.57116572479958e-05
irgendwann	r	6.57116572479958e-05
Geld	r	6.57116572479958e-05
Salzburger	n	6.57116572479958e-05
Parkraumbewirtschaftung	n	6.57116572479958e-05
Befragung	n	6.57116572479958e-05
heben	n	6.57116572479958e-05
freuen	n	6.57116572479958e-05
Schwerpunkt	n	6.57116572479958e-05
hier	v	6.57116572479958e-05
Werbung	n	6.57116572479958e-05
Papier	n	6.57116572479958e-05
bilanzieren	n	6.57116572479958e-05
begleitend	a	6.57116572479958e-05
dafür	a	6.57116572479958e-05
Jahr	v	6.57116572479958e-05
Dank	n	6.57116572479958e-05
Kuratorium	n	6.57116572479958e-05
Streicher	n	6.57116572479958e-05
Stellvertreterin	n	6.57116572479958e-05
Lang	n	6.57116572479958e-05
Nettig	r	6.57116572479958e-05
Vorreiter	n	6.57116572479958e-05
Verband	n	6.57116572479958e-05
Platz	a	6.57116572479958e-05
Kraftwerk	n	6.57116572479958e-05
Minus	n	6.57116572479958e-05
Maurer	n	6.57116572479958e-05
Einheit	n	6.57116572479958e-05
Fortschritt	n	6.57116572479958e-05
erläutern	v	6.57116572479958e-05
Abstand	n	6.57116572479958e-05
Orange	n	6.57116572479958e-05
Meinungsumfrage	n	6.57116572479958e-05
alle	a	6.57116572479958e-05
Premier	n	6.57116572479958e-05
Mitstreiter	n	6.57116572479958e-05
Flair	n	6.57116572479958e-05
thematisieren	v	6.57116572479958e-05
Amtsvorgänger	n	6.57116572479958e-05
Kunde	n	6.57116572479958e-05
erfreuen	r	6.57116572479958e-05
Postsparkasse	n	6.57116572479958e-05
Ehrengrab	n	6.57116572479958e-05
Birgit	n	6.57116572479958e-05
frei	n	6.57116572479958e-05
ÖVP-Spitzenkandidatin	n	6.57116572479958e-05
enthüllen	v	6.57116572479958e-05
vertraut	r	6.57116572479958e-05
Bezirksorganisation	n	6.57116572479958e-05
satt	a	6.57116572479958e-05
Stadtrat	a	6.57116572479958e-05
naturgemäß	r	6.57116572479958e-05
Richtlinie	a	6.57116572479958e-05
Himmelblau	n	6.57116572479958e-05
engagiert	a	6.57116572479958e-05
Verletzte	n	6.57116572479958e-05
liegen	a	6.57116572479958e-05
stilecht	v	6.57116572479958e-05
Wohnraum	n	6.57116572479958e-05
Sima	v	6.57116572479958e-05
Infrastruktur	n	6.57116572479958e-05
Gedenktag	n	6.57116572479958e-05
jungüngst	r	6.57116572479958e-05
Unterrichtsminister	n	6.57116572479958e-05
Betriebsbesuch	n	6.57116572479958e-05
Bezirksparlament	n	6.57116572479958e-05
fertigstellen	v	6.57116572479958e-05
verstärkt	r	6.57116572479958e-05
geltend	a	6.57116572479958e-05
Jahrzehnt	n	6.57116572479958e-05
Wahltermin	n	6.57116572479958e-05
schätzen	n	6.57116572479958e-05
Caramelle	n	6.57116572479958e-05
Winterstein	n	6.57116572479958e-05
Friedenslicht	n	6.57116572479958e-05
per	n	6.57116572479958e-05
Bezirksvize	n	6.57116572479958e-05
einmal	v	6.57116572479958e-05
Bett	n	6.57116572479958e-05
Group	n	6.57116572479958e-05
besuchen	v	6.57116572479958e-05
setzen	n	6.57116572479958e-05
Umsatz	n	6.57116572479958e-05
Spatenstich	n	6.57116572479958e-05
erinnern	n	6.57116572479958e-05
Gehaltserhöhung	n	6.57116572479958e-05
Sturm	n	6.57116572479958e-05
Othmar	n	6.57116572479958e-05
Konzern	n	6.57116572479958e-05
Holocaust	n	6.57116572479958e-05
Andreas	r	6.57116572479958e-05
fallen|gefallen	v	6.57116572479958e-05
Architekt	v	6.57116572479958e-05
Faßmann	n	6.57116572479958e-05
Vertrag	n	6.57116572479958e-05
Leon	n	6.57116572479958e-05
fahren|führen	n	6.57116572479958e-05
Floridsdorfer	a	6.57116572479958e-05
Jahresbeginn	n	6.57116572479958e-05
übrigens	n	6.57116572479958e-05
braun	n	6.57116572479958e-05
Kanal	n	6.57116572479958e-05
formulieren	n	6.57116572479958e-05
Wilhelminenberg	n	6.57116572479958e-05
Istanbul	n	6.57116572479958e-05
Pendler	n	6.57116572479958e-05
Konsens	n	6.57116572479958e-05
doppelt	r	6.57116572479958e-05
Stück	n	6.57116572479958e-05
Vielfalt	n	6.57116572479958e-05
Neubauer	n	6.57116572479958e-05
Schwimmer	n	6.57116572479958e-05
Böhm	n	6.57116572479958e-05
Einhaltung	n	6.57116572479958e-05
sammeln	v	6.57116572479958e-05
worden	n	6.57116572479958e-05
unterschiedlich	r	6.57116572479958e-05
höflich	a	6.57116572479958e-05
Beobachter	n	6.57116572479958e-05
vorantreiben	v	6.57116572479958e-05
Aufsichtsrat	n	6.57116572479958e-05
Hugo	n	6.57116572479958e-05
SVA	n	6.57116572479958e-05
vermitteln	v	6.57116572479958e-05
komplett	a	6.57116572479958e-05
Karrieresprung	n	6.57116572479958e-05
Zukunftsplan	n	6.57116572479958e-05
Erlesen	n	6.57116572479958e-05
Konzept	v	6.57116572479958e-05
Luft	n	6.57116572479958e-05
interpretieren	v	6.57116572479958e-05
Palästinenser	n	6.57116572479958e-05
Primarius	n	6.57116572479958e-05
Gabriela	n	6.57116572479958e-05
Wurf	n	6.57116572479958e-05
ungewöhnlich	r	6.57116572479958e-05
Location	n	6.57116572479958e-05
Tote	n	6.57116572479958e-05
schießen	n	6.57116572479958e-05
erklären	r	6.57116572479958e-05
Sparkasse	n	6.57116572479958e-05
vollbringen	v	6.57116572479958e-05
Chorherr	v	6.57116572479958e-05
Holecek	n	6.57116572479958e-05
Ski	n	6.57116572479958e-05
fest	r	6.57116572479958e-05
Winken	n	6.57116572479958e-05
Muslim	n	6.57116572479958e-05
aufhorchen	v	6.57116572479958e-05
Dienstag	v	6.57116572479958e-05
Studium	n	6.57116572479958e-05
Galerie	n	6.57116572479958e-05
Reformer	n	6.57116572479958e-05
Paradies	n	6.57116572479958e-05
Schulung	n	6.57116572479958e-05
Bauernmarkt	n	6.57116572479958e-05
umgehend	r	6.57116572479958e-05
Regierungsspitze	n	6.57116572479958e-05
ernten	v	6.57116572479958e-05
Ehre	n	6.57116572479958e-05
Renate	v	6.57116572479958e-05
Heiligenstädter	a	6.57116572479958e-05
modern	r	6.57116572479958e-05
Planungs-	n	6.57116572479958e-05
Schmelz	n	6.57116572479958e-05
Schafberg	n	6.57116572479958e-05
mobil	n	6.57116572479958e-05
berücksichtigen	v	6.57116572479958e-05
forcieren	v	6.57116572479958e-05
Zentrale	a	6.57116572479958e-05
SPÖ-Frau	n	6.57116572479958e-05
allerhoch	a	6.57116572479958e-05
Pflichtschule	n	6.57116572479958e-05
üblicherweise	r	6.57116572479958e-05
Matthias	v	6.57116572479958e-05
Novomatic	n	6.57116572479958e-05
fortsetzen	v	6.57116572479958e-05
umso	r	6.57116572479958e-05
Martin	r	6.57116572479958e-05
GmbH	n	6.57116572479958e-05
Helene	a	6.57116572479958e-05
ursprünglich	a	6.57116572479958e-05
Verkehrsmittel	n	6.57116572479958e-05
befürworten	v	6.57116572479958e-05
einige	r	6.57116572479958e-05
ankurbeln	v	6.57116572479958e-05
Leistung	n	6.57116572479958e-05
Laudator	n	6.57116572479958e-05
sofortig	a	6.57116572479958e-05
Grete	v	6.57116572479958e-05
Tötschinger	n	6.57116572479958e-05
Klartext	n	6.57116572479958e-05
Eröffnungsabend	n	6.57116572479958e-05
designiert	n	6.57116572479958e-05
benennen	n	6.57116572479958e-05
Wrabetz	n	6.57116572479958e-05
Ausbildungsplatz	n	6.57116572479958e-05
Arbeiterkammer	n	6.57116572479958e-05
fotografieren	v	6.57116572479958e-05
beitragen	v	6.57116572479958e-05
Comeback	n	6.57116572479958e-05
übergeben	n	6.57116572479958e-05
Stadtentwicklung	n	6.57116572479958e-05
Heinz-Christian	r	6.57116572479958e-05
bevorzugen	v	6.57116572479958e-05
Karlsson	n	6.57116572479958e-05
unterstützt	v	6.57116572479958e-05
Daumen	n	6.57116572479958e-05
Flüchtlingskind	n	6.57116572479958e-05
San	n	6.57116572479958e-05
planen	r	6.57116572479958e-05
Grünen-Gemeinderätin	n	6.57116572479958e-05
legen	n	6.57116572479958e-05
inklusive	n	6.57116572479958e-05
wo	n	6.57116572479958e-05
Taufe	n	6.57116572479958e-05
Meter	n	6.57116572479958e-05
kneifen	v	6.57116572479958e-05
überreichen	n	6.57116572479958e-05
bisherig	v	6.57116572479958e-05
besonder	n	6.57116572479958e-05
Eduard	n	6.57116572479958e-05
gemeinschaftlich	a	6.57116572479958e-05
betragen	v	6.57116572479958e-05
Schauplatz	n	6.57116572479958e-05
Feld	n	6.57116572479958e-05
umgehen	v	6.57116572479958e-05
Walch	n	6.57116572479958e-05
Plan	v	6.57116572479958e-05
Paket	n	6.57116572479958e-05
Staatsbürgerschaft	n	6.57116572479958e-05
n	n	6.57116572479958e-05
Franz	a	6.57116572479958e-05
aufrechterhalten	v	6.57116572479958e-05
Rapids	n	6.57116572479958e-05
generell	n	6.57116572479958e-05
zwar	v	6.57116572479958e-05
Österreich	a	6.57116572479958e-05
Auszählung	n	6.57116572479958e-05
regelmäßig	a	6.57116572479958e-05
Bein	n	6.57116572479958e-05
Ottakrings	n	6.57116572479958e-05
jemand	v	6.57116572479958e-05
Mr.	n	6.57116572479958e-05
wichtig	n	6.57116572479958e-05
ausgeben	v	6.57116572479958e-05
verhandeln	n	6.57116572479958e-05
Bord	n	6.57116572479958e-05
Tierschutzhaus	n	6.57116572479958e-05
ausarbeiten	v	6.57116572479958e-05
verstecken	v	6.57116572479958e-05
Errichtung	n	6.57116572479958e-05
Palfrader	n	6.57116572479958e-05
zeichnen	v	6.57116572479958e-05
Lorenz	n	6.57116572479958e-05
Pause	n	6.57116572479958e-05
bis	r	6.57116572479958e-05
suchen	a	6.57116572479958e-05
ausschreiben	v	6.57116572479958e-05
unerwartet	a	6.57116572479958e-05
Radfahren	n	6.57116572479958e-05
Hektar	n	6.57116572479958e-05
Gebührenerhöhung	n	6.57116572479958e-05
Brisanz	n	6.57116572479958e-05
Hubert	n	6.57116572479958e-05
hervorragend	r	6.57116572479958e-05
Kälte	n	6.57116572479958e-05
Schausberger	n	6.57116572479958e-05
bekunden	v	6.57116572479958e-05
dazu	v	6.57116572479958e-05
plus	r	6.57116572479958e-05
damalig	r	6.57116572479958e-05
Bereitschaft	n	6.57116572479958e-05
Körner	n	6.57116572479958e-05
Baby	n	6.57116572479958e-05
Reindl	v	6.57116572479958e-05
heutig	n	6.57116572479958e-05
Staatsoperndirektor	n	6.57116572479958e-05
erstrahlen	v	6.57116572479958e-05
Baum	n	6.57116572479958e-05
angelegt	a	6.57116572479958e-05
Jonas	n	6.57116572479958e-05
Station	n	6.57116572479958e-05
Freitag	a	6.57116572479958e-05
weitgehend	r	6.57116572479958e-05
bezahlen	v	6.57116572479958e-05
ÖVP-Generalsekretär	n	6.57116572479958e-05
hochkarätig	a	6.57116572479958e-05
Mehreinnahme	n	6.57116572479958e-05
Vizebürgermeisterin	a	6.57116572479958e-05
Tirol	n	6.57116572479958e-05
zeigen	r	6.57116572479958e-05
Politprominenz	n	6.57116572479958e-05
Markhof	n	6.57116572479958e-05
Tour	n	6.57116572479958e-05
Sozialminister	v	6.57116572479958e-05
Rothauer	n	6.57116572479958e-05
Industrie	n	6.57116572479958e-05
gewinnen	a	6.57116572479958e-05
Ulli	v	6.57116572479958e-05
Lebenslust	n	6.57116572479958e-05
Mangel	n	6.57116572479958e-05
Listenplatz	n	6.57116572479958e-05
System	a	6.57116572479958e-05
leise	r	6.57116572479958e-05
schützen	n	6.57116572479958e-05
Salon	n	6.57116572479958e-05
Windkraftwerk	n	6.57116572479958e-05
gestellt	a	6.57116572479958e-05
korrekt	v	6.57116572479958e-05
Spritzwein	n	6.57116572479958e-05
Slogan	n	6.57116572479958e-05
radikal	n	6.57116572479958e-05
Prozent	n	6.544140331109856e-05
wie	n	6.368357770414985e-05
national	a	5.9897672553355157e-05
erarbeiten	v	5.9897672553355157e-05
über	a	5.9897672553355157e-05
Lopatka	n	5.9897672553355157e-05
Richard	n	5.9897672553355157e-05
Mandat	n	5.9897672553355157e-05
Verfassungsgerichtshof	n	5.9897672553355157e-05
Ort	n	5.9897672553355157e-05
Linz	n	5.9897672553355157e-05
Höhepunkt	n	5.9897672553355157e-05
durchsetzen	v	5.9897672553355157e-05
Einführung	n	5.9897672553355157e-05
Botschaft	n	5.9897672553355157e-05
möglich	n	5.9897672553355157e-05
Alev	n	5.9897672553355157e-05
positiv	a	5.9897672553355157e-05
Politikerin	n	5.9897672553355157e-05
versprechen	n	5.9897672553355157e-05
Vergleich	n	5.9897672553355157e-05
Konzept	n	5.9897672553355157e-05
Landesrat	n	5.9897672553355157e-05
Umfrage	n	5.9897672553355157e-05
Gertrude	a	5.9897672553355157e-05
deutlich	a	5.9897672553355157e-05
Kommentar	n	5.9897672553355157e-05
annehmen	v	5.9897672553355157e-05
Lui	n	5.9897672553355157e-05
Seite	v	5.9897672553355157e-05
verbinden	v	5.9897672553355157e-05
Ton	n	5.9897672553355157e-05
Hälfte	n	5.9897672553355157e-05
letzt	n	5.9897672553355157e-05
Satz	n	5.9897672553355157e-05
Parkplatz	n	5.9897672553355157e-05
Gremium	n	5.9897672553355157e-05
Rote	a	5.9897672553355157e-05
Stefan	n	5.9897672553355157e-05
Spiel	n	5.9897672553355157e-05
Floridsdorf	n	5.9897672553355157e-05
Abschaffung	n	5.9897672553355157e-05
Sicht	n	5.9897672553355157e-05
Wert	n	5.9897672553355157e-05
funktionieren	v	5.9897672553355157e-05
sparen	v	5.9897672553355157e-05
etwas	r	5.9897672553355157e-05
etwa	n	5.9897672553355157e-05
Heimat	n	5.9897672553355157e-05
Schmied	n	5.9897672553355157e-05
Dienst	n	5.9897672553355157e-05
Arbeitsplatz	n	5.9897672553355157e-05
–	r	5.9897672553355157e-05
entsprechend	r	5.9897672553355157e-05
müssen	r	5.9897672553355157e-05
insgesamt	v	5.9897672553355157e-05
Umweltminister	n	5.9897672553355157e-05
schaffen	n	5.9897672553355157e-05
Partei	v	5.9897672553355157e-05
Woche	n	5.874850581298358e-05
begrüßen	v	5.6990680206034844e-05
Donaustadt	n	5.6990680206034844e-05
Anlass	n	5.6990680206034844e-05
Bundeskanzleramt	n	5.6990680206034844e-05
Wähler	n	5.6990680206034844e-05
Licht	n	5.6990680206034844e-05
Steuer	n	5.6990680206034844e-05
heimisch	a	5.6990680206034844e-05
gern	r	5.6990680206034844e-05
EU-Parlament	n	5.6990680206034844e-05
zeihen|ziehen	v	5.6990680206034844e-05
zentral	a	5.6990680206034844e-05
Kraft	n	5.6990680206034844e-05
Prozent	r	5.6990680206034844e-05
helfen	v	5.6990680206034844e-05
Staat	n	5.6990680206034844e-05
Abend	n	5.6990680206034844e-05
wie	a	5.6990680206034844e-05
zusätzlich	r	5.6990680206034844e-05
Verein	n	5.6990680206034844e-05
erfolgreich	r	5.6990680206034844e-05
Hundstorfer	a	5.6990680206034844e-05
Integration	n	5.6990680206034844e-05
zunächst	r	5.6990680206034844e-05
Landtagspräsident	n	5.6990680206034844e-05
nah	n	5.6990680206034844e-05
fahren	v	5.6990680206034844e-05
Nachricht	n	5.6990680206034844e-05
wollen	a	5.6990680206034844e-05
Bruder	n	5.6990680206034844e-05
laufend	a	5.6990680206034844e-05
Isabella	n	5.6990680206034844e-05
Rauch-Kallat	n	5.584151346566327e-05
Vizekanzler	n	5.496260066218891e-05
@card@	r	5.4083687858714504e-05
David	n	5.4083687858714504e-05
Lob	n	5.4083687858714504e-05
einst	r	5.4083687858714504e-05
was	v	5.4083687858714504e-05
lieb	r	5.4083687858714504e-05
bekannt	a	5.4083687858714504e-05
man	v	5.4083687858714504e-05
ich	n	5.4083687858714504e-05
Engagement	n	5.4083687858714504e-05
Patient	n	5.4083687858714504e-05
U-Ausschuss	n	5.4083687858714504e-05
holen	v	5.4083687858714504e-05
und	v	5.2934521118342846e-05
vergangen	a	5.20556083148686e-05
sich	v	5.20556083148686e-05
sich	r	5.117669551139419e-05
sofort	r	5.117669551139419e-05
Grete	a	5.117669551139419e-05
Austria	n	5.117669551139419e-05
Wiener	r	5.117669551139419e-05
eine	r	5.002752877102264e-05
Mai	n	4.826970316407388e-05
groß	n	4.826970316407388e-05
Thomas	n	4.826970316407388e-05
Herbst	n	4.826970316407388e-05
weiter	r	4.826970316407388e-05
deutsch	n	4.826970316407388e-05
damalig	a	4.826970316407388e-05
Kandidat	n	4.826970316407388e-05
erklären	n	4.826970316407388e-05
Niederösterreich	n	4.5362710816753565e-05
Parlament	n	4.5362710816753565e-05
Wissenschaftsminister	n	4.5362710816753565e-05
VP-Chef	n	4.5362710816753565e-05
Wiener	n	4.4213544076382016e-05
geben	n	4.245571846943325e-05
sowie	n	4.245571846943325e-05
um	v	4.245571846943325e-05
ganz	r	4.042763892558724e-05
Amt	n	3.9548726122112885e-05
Haus	n	3.9548726122112885e-05
fast	r	3.9548726122112885e-05
Gemeinderätin	n	3.9548726122112885e-05
eine	a	3.664173377479257e-05
brauchen	v	3.664173377479257e-05
Vizebürgermeister	n	3.664173377479257e-05
VP	n	3.373474142747226e-05
nun	n	3.373474142747226e-05
stellen	v	3.17066618836263e-05
rund	r	2.8799669536305988e-05
führen	v	2.7920756732831634e-05
Umwelt	n	2.7041843929357252e-05
Stimmung	n	2.7041843929357252e-05
geschäftsführend	a	2.7041843929357252e-05
ganz	n	2.7041843929357252e-05
damit	v	2.7041843929357252e-05
ernst	a	2.7041843929357252e-05
Stadtplanung	n	2.7041843929357252e-05
bitten	v	2.7041843929357252e-05
Novelle	n	2.7041843929357252e-05
rund	n	2.7041843929357252e-05
Ärztekammer	n	2.7041843929357252e-05
derzeit	v	2.7041843929357252e-05
Bezirksvorsteherin	n	2.7041843929357252e-05
fertig	n	2.7041843929357252e-05
gefordert	a	2.7041843929357252e-05
beteiligen	v	2.7041843929357252e-05
überzeugt	v	2.7041843929357252e-05
Vorgangsweise	n	2.7041843929357252e-05
Geschäftsführer	n	2.7041843929357252e-05
außenpolitisch	a	2.7041843929357252e-05
scheitern	v	2.7041843929357252e-05
Tod	n	2.7041843929357252e-05
Mittwoch	v	2.7041843929357252e-05
es	a	2.7041843929357252e-05
alt	r	2.7041843929357252e-05
schicken	n	2.7041843929357252e-05
denken|gedenken	v	2.7041843929357252e-05
Eder	n	2.7041843929357252e-05
Andrea	n	2.7041843929357252e-05
günstig	r	2.7041843929357252e-05
Drittel	n	2.7041843929357252e-05
Ballhausplatz	n	2.7041843929357252e-05
Falle	n	2.7041843929357252e-05
Linie	r	2.7041843929357252e-05
scheidend	a	2.7041843929357252e-05
Sie|sie	r	2.7041843929357252e-05
unmöglich	r	2.7041843929357252e-05
hws	n	2.7041843929357252e-05
nur	a	2.7041843929357252e-05
Student	n	2.7041843929357252e-05
fehlen	v	2.7041843929357252e-05
Vorfeld	n	2.7041843929357252e-05
Forschung	n	2.7041843929357252e-05
laut	v	2.7041843929357252e-05
ebenfalls	n	2.7041843929357252e-05
rasch	a	2.7041843929357252e-05
Peschek	n	2.7041843929357252e-05
SPÖ-Vorsitzende	n	2.7041843929357252e-05
Beschwerde	n	2.7041843929357252e-05
Hotel	n	2.7041843929357252e-05
Stellvertreter	n	2.7041843929357252e-05
amtierend	a	2.7041843929357252e-05
nah	r	2.7041843929357252e-05
Gehrer	n	2.7041843929357252e-05
einzig	a	2.7041843929357252e-05
bekennen	n	2.7041843929357252e-05
Altbürgermeister	n	2.7041843929357252e-05
Platte	n	2.7041843929357252e-05
Abschluss	n	2.7041843929357252e-05
wenig	r	2.7041843929357252e-05
Autofahrer	n	2.7041843929357252e-05
Runde	n	2.7041843929357252e-05
Androsch	n	2.7041843929357252e-05
abend	n	2.7041843929357252e-05
eng	r	2.7041843929357252e-05
betreiben	v	2.7041843929357252e-05
verfügen	v	2.7041843929357252e-05
Ottakring	n	2.7041843929357252e-05
2	n	2.7041843929357252e-05
stammen	v	2.7041843929357252e-05
Integrationsstaatssekretär	n	2.7041843929357252e-05
derartig	a	2.7041843929357252e-05
Park	n	2.7041843929357252e-05
Bruno	n	2.7041843929357252e-05
verfolgen	v	2.7041843929357252e-05
mindestens	r	2.7041843929357252e-05
erhalten	n	2.7041843929357252e-05
Ministerrat	n	2.7041843929357252e-05
mögen	n	2.7041843929357252e-05
MA	n	2.7041843929357252e-05
Vorfall	n	2.7041843929357252e-05
Auftritt	n	2.7041843929357252e-05
zumindest	n	2.7041843929357252e-05
endgültig	r	2.7041843929357252e-05
Ruhe	n	2.7041843929357252e-05
Künstler	n	2.7041843929357252e-05
mit	a	2.501376438551132e-05
Vorhaben	n	2.413485158203694e-05
dauern	v	2.413485158203694e-05
dafür	n	2.413485158203694e-05
jetzig	a	2.413485158203694e-05
je	r	2.413485158203694e-05
Rudolf	v	2.413485158203694e-05
scheinen	v	2.413485158203694e-05
geben	r	2.413485158203694e-05
weiterhin	r	2.413485158203694e-05
bedeuten	v	2.413485158203694e-05
folgen	v	2.413485158203694e-05
AG	n	2.413485158203694e-05
kurz	a	2.413485158203694e-05
gesamt	a	2.413485158203694e-05
absolut	r	2.413485158203694e-05
grundsätzlich	r	2.413485158203694e-05
schon	v	2.413485158203694e-05
liefern	v	2.413485158203694e-05
beschäftigen	v	2.413485158203694e-05
Spital	n	2.413485158203694e-05
sogenannt	a	2.413485158203694e-05
Teilnehmer	n	2.413485158203694e-05
Parteifreund	n	2.413485158203694e-05
Kopietz	n	2.413485158203694e-05
Wirtschaftskammer	n	2.413485158203694e-05
besonder	a	2.413485158203694e-05
andere	n	2.413485158203694e-05
schätzen	v	2.413485158203694e-05
Flughafen	n	2.413485158203694e-05
erzählen	v	2.413485158203694e-05
Barbara	n	2.413485158203694e-05
fix	r	2.413485158203694e-05
informieren	v	2.413485158203694e-05
liegen	n	2.413485158203694e-05
Bundeshauptstadt	n	2.413485158203694e-05
Hermann	n	2.413485158203694e-05
Niessl	n	2.413485158203694e-05
sondern	n	2.413485158203694e-05
Sinn	n	2.413485158203694e-05
alle	r	2.413485158203694e-05
bereits	r	2.2985684841665363e-05
nach	r	2.1227859234716626e-05
auch	a	2.1227859234716626e-05
Volksanwältin	n	2.1227859234716626e-05
klar	a	2.1227859234716626e-05
heutig	a	2.1227859234716626e-05
Moser	n	2.1227859234716626e-05
Kurt	n	2.1227859234716626e-05
steirisch	a	2.1227859234716626e-05
Gegensatz	n	2.1227859234716626e-05
schließen	v	2.1227859234716626e-05
Ressort	n	2.1227859234716626e-05
Gesundheitsministerin	n	2.1227859234716626e-05
zuständig	r	2.1227859234716626e-05
Meinung	n	2.1227859234716626e-05
wenn	n	2.1227859234716626e-05
Gemeinderatswahl	n	2.1227859234716626e-05
erhöhen	v	2.1227859234716626e-05
Platz	n	1.9199779690870695e-05
Opfer	n	1.8320866887396286e-05
ihr	v	1.8320866887396286e-05
Lösung	n	1.8320866887396286e-05
Studie	n	1.8320866887396286e-05
richten	v	1.8320866887396286e-05
richtig	r	1.8320866887396286e-05
Widerstand	n	1.8320866887396286e-05
Hecht	n	1.8320866887396286e-05
stehen	n	1.8320866887396286e-05
Sommer	n	1.8320866887396286e-05
Pressekonferenz	n	1.8320866887396286e-05
Antrag	n	1.8320866887396286e-05
Mayr	n	1.6292787343550382e-05
können	r	1.5413874540075973e-05
wünschen	v	1.5413874540075973e-05
jetzt	n	1.5413874540075973e-05
Situation	n	1.5413874540075973e-05
treten	v	1.5413874540075973e-05
nicht	a	1.5413874540075973e-05
dennoch	r	1.5413874540075973e-05
ihr	r	1.5413874540075973e-05
Bundesland	n	1.5413874540075973e-05
Jerusalem	n	1.5413874540075973e-05
Wien	v	1.250688219275566e-05
reagieren	v	1.250688219275566e-05
hoch	r	1.250688219275566e-05
Brinek	n	1.250688219275566e-05
ÖVP-Chef	n	1.250688219275566e-05
sein	a	1.0478802648909756e-05
bei	r	9.599889845435348e-06
lassen	n	9.599889845435348e-06
Manfred	n	9.599889845435348e-06
an	a	9.599889845435348e-06
stark	r	9.599889845435348e-06
als	a	6.692897498115035e-06
Ergebnis	n	6.692897498115035e-06
Tag	n	4.664817954269022e-06
mit	r	3.7859051507946676e-06
haben	a	3.7859051507946676e-06
Gusenbauer	n	8.789128034743547e-07
gelten	v	8.789128034743547e-07
als	r	8.789128034743547e-07
von	v	-2.028079543845958e-06
alle	n	-2.028079543845958e-06
Werner	n	-3.447500221114702e-06
Swoboda	n	-4.056159087691916e-06
Wahlkampf	n	-4.935071891166271e-06
berichten	v	-4.935071891166271e-06
SP-	n	-5.813984694640639e-06
Bolena	n	-5.813984694640639e-06
behandeln	v	-5.813984694640639e-06
Gewicht	n	-5.813984694640639e-06
Umweltministerin	n	-5.813984694640639e-06
Schmitz	n	-5.813984694640639e-06
